국가명,공장명(국가),차종,1월,2월,3월,4월,5월,6월,7월,8월,9월,10월,11월,12월,연도
Mexico,Korea Plants,Bongo EV,0,0,0,0,0,0,0,0,0,0,0,0,2025
Mexico,Korea Plants,Bus,0,0,0,0,0,0,0,0,0,0,0,0,2024
Mexico,Korea Plants,Bus,0,0,0,0,0,0,0,0,0,0,0,0,2025
Mexico,Korean Plant,Bus,0,0,0,0,0,0,0,0,0,0,0,0,2023
Mexico,Special Vehicle,Bus,0,0,0,0,0,0,0,0,0,0,0,0,2024
Mexico,Special Vehicle,Bus,0,0,0,0,0,0,0,0,0,0,0,0,2025
Mexico,Special Vehicle,Bus (CKD),0,0,0,0,0,0,0,0,0,0,0,0,2023
Mexico,Special Vehicle,Bus (CKD),0,0,0,0,0,0,0,0,0,0,0,0,2024
Mexico,Special Vehicle,Bus (CKD),0,0,0,0,0,0,0,0,0,0,0,0,2025
Mexico,CKD,Carens MPV,0,0,0,0,0,0,0,0,0,0,0,0,2024
Mexico,CKD,Carens MPV,0,0,0,0,0,0,0,0,0,0,0,0,2025
Mexico,CKD (excl. Russia),Carens MPV,0,0,0,0,0,0,0,0,0,0,0,0,2023
Mexico,India Plant,Carens MPV,0,0,0,0,0,0,0,0,0,0,0,0,2024
Mexico,India Plant,Carens MPV,0,0,0,0,0,0,0,0,0,0,0,0,2025
Mexico,India Plants,Carens MPV,0,0,0,0,0,0,0,0,0,0,0,0,2023
Mexico,India Plant,Carens MPV EV,0,0,0,0,0,0,0,0,0,0,0,0,2025
Mexico,China Plants,Carnival,0,0,0,0,0,0,0,0,0,0,0,0,2023
Mexico,China Plants,Carnival,0,0,0,0,0,0,0,0,0,0,0,0,2024
Mexico,China Plants,Carnival,0,0,0,0,0,0,0,0,0,0,0,0,2025
Mexico,India Plant,Carnival (CKD),0,0,0,0,0,0,0,0,0,0,0,0,2024
Mexico,India Plant,Carnival (CKD),0,0,0,0,0,0,0,0,0,0,0,0,2025
Mexico,India Plants,Carnival (CKD),0,0,0,0,0,0,0,0,0,0,0,0,2023
Mexico,CKD,Carnival / Sedona,0,0,0,0,0,0,0,0,0,0,0,0,2024
Mexico,CKD,Carnival / Sedona,0,0,0,0,0,0,0,0,0,0,0,0,2025
Mexico,CKD (excl. Russia),Carnival / Sedona,0,0,0,0,0,0,0,0,0,0,0,0,2023
Mexico,Korea Plants,Carnival / Sedona,0,0,0,0,0,0,0,0,0,0,0,0,2024
Mexico,Korea Plants,Carnival / Sedona,0,0,0,0,0,0,0,0,0,0,0,0,2025
Mexico,Korean Plant,Carnival / Sedona,0,0,0,0,0,0,0,0,0,0,0,0,2023
Mexico,Slovakia Plant,Cee'd,0,0,0,0,0,0,0,0,0,0,0,0,2023
Mexico,Slovakia Plant,Cee'd,0,0,0,0,0,0,0,0,0,0,0,0,2024
Mexico,Slovakia Plant,Cee'd,0,0,0,0,0,0,0,0,0,0,0,0,2025
Mexico,Slovakia Plant,Cee'd CUV,0,0,0,0,0,0,0,0,0,0,0,0,2023
Mexico,Slovakia Plant,Cee'd CUV,0,0,0,0,0,0,0,0,0,0,0,0,2024
Mexico,Slovakia Plant,Cee'd CUV,0,0,0,0,0,0,0,0,0,0,0,0,2025
Mexico,Slovakia Plant,EV2,0,0,0,0,0,0,0,0,0,0,0,0,2025
Mexico,Korea Plants,EV3,0,0,0,0,0,0,0,0,0,0,0,0,2024
Mexico,Korea Plants,EV3,0,0,0,0,0,0,0,0,0,0,0,0,2025
Mexico,Korea Plants,EV4,0,0,0,0,0,0,0,0,0,0,0,0,2024
Mexico,Korea Plants,EV4,0,0,0,0,0,0,0,0,0,0,0,0,2025
Mexico,Slovakia Plant,EV4,0,0,0,0,0,0,0,0,0,0,0,0,2025
Mexico,CKD,EV5,0,0,0,0,0,0,0,0,0,0,0,0,2024
Mexico,China Plants,EV5,0,0,0,0,0,0,0,0,0,0,0,0,2023
Mexico,China Plants,EV5,0,0,0,0,0,0,0,0,0,0,0,0,2024
Mexico,China Plants,EV5,0,0,0,0,0,0,0,0,0,0,0,0,2025
Mexico,HMGICs Plant,EV5,0,0,0,0,0,0,0,0,0,0,0,0,2025
Mexico,Korea Plants,EV5,0,0,0,0,0,0,0,0,0,0,0,0,2025
Mexico,CKD,EV6,0,0,0,0,0,0,0,0,0,0,0,0,2025
Mexico,CKD (excl. Russia),EV6,0,0,0,0,0,0,0,0,0,0,0,0,2023
Mexico,Korea Plants,EV6,7,7,10,11,15,13,5,9,7,15,6,18,2024
Mexico,Korea Plants,EV6,12,0,0,0,0,0,0,0,0,0,0,0,2025
Mexico,Korean Plant,EV6,0,0,0,0,0,0,0,0,0,0,0,8,2023
Mexico,US Plant,EV6,0,0,0,0,0,0,0,0,0,0,0,0,2025
Mexico,CKD,EV9,0,0,0,0,0,0,0,0,0,0,0,0,2024
Mexico,CKD,EV9,0,0,0,0,0,0,0,0,0,0,0,0,2025
Mexico,Korea Plants,EV9,0,0,0,0,0,0,0,0,0,0,0,0,2024
Mexico,Korea Plants,EV9,0,0,0,0,0,0,0,0,0,0,0,0,2025
Mexico,Korean Plant,EV9,0,0,0,0,0,0,0,0,0,0,0,0,2023
Mexico,US Plant,EV9,0,0,0,0,0,0,0,0,0,0,0,0,2024
Mexico,US Plant,EV9,0,0,0,0,0,0,0,0,0,0,0,0,2025
Mexico,China Plants,Forte,0,0,0,0,0,0,0,0,0,0,0,0,2023
